subject	mu	sd	amp_ips	amp_vertex	pref_n	amp_diff
4	-1.3778173	1.7098223	2.5392702	4.436764e-17	0.25212827	2.5392702
4	-4.199238	4.77939	1.4798303	6.221654e-20	0.015007011	1.4798303
4	-4.4389377	4.401839	1.6131396	6.909934e-18	0.011808476	1.6131396
4	1.4064411	4.434058	2.8841188	2.8158073	4.081404	0.06831145
4	2.3239563	0.91431946	0.42424086	0.72214407	10.216012	-0.2979032
4	2.7890797	0.24916992	7.593645e-20	0.6414085	16.266043	-0.6414085
4	-5.415	4.5430655	1.4389716	5.632003e-06	0.004449338	1.438966
4	-1.2433069	5.5425053	0.3736056	2.6787404e-19	0.28842884	0.3736056
4	0.7637405	4.714887	1.0456054	0.72271836	2.1462893	0.32288706
4	4.267353	0.1947987	0.1651111	0.5986983	71.33257	-0.43358722
4	-4.1474547	6.507407	0.45344886	1.2443752e-21	0.015804593	0.45344886
4	-1.2302908	9.184341	2.1625042	1.8500706	0.2922076	0.3124336
4	7.3276916	6.3914866	0.39426085	6.768758e-20	1521.8646	0.39426085
4	2.894919	2.8300676	0.2892551	5.1842217e-22	18.082035	0.2892551
4	2.4393966	1.421712	0.37672496	2.1356048e-19	11.46612	0.37672496
4	-1.7260242	7.137861	2.3087962	1.8664979	0.17799067	0.4422983
4	-3.0750499	7.152992	2.5038607	1.9377987	0.046187326	0.566062
4	-4.398137	5.6633368	2.0400398	1.4344058	0.012300232	0.605634
4	10.704725	4.1341195	1.776418	3.1041534e-15	44565.945	1.776418
4	8.367642	4.7680807	1.2409626	2.0720215e-14	4305.4736	1.2409626
4	7.417252	4.8157644	0.8978442	2.5331237e-20	1664.4534	0.8978442
4	-3.0521932	4.6538377	2.383756	1.2958872	0.047255173	1.0878687
4	-2.92673	3.4442282	3.6572196	9.114755e-20	0.053571936	3.6572196
4	1.755263	0.66718465	0.68609524	0.15827672	5.784969	0.5278185
4	-3.8823626	3.4580433	3.5810611	0.72681904	0.020602092	2.854242
4	-4.29631	4.387595	3.852608	2.220723	0.01361872	1.631885
4	-2.5893126	3.3993828	3.2959511	1.9523361	0.07507163	1.343615
4	2.407484	0.520495	0.5673728	0.07837938	11.105984	0.4889934
4	0.77603745	5.4064813	2.5979514	2.0614371	2.1728451	0.5365143
4	2.233622	1.3950868	0.7975982	4.149238e-12	9.3336115	0.7975982
4	-1.9676703	2.5724962	3.869442	1.6735624	0.13978213	2.1958795
4	2.1155617	1.6400372	0.532276	9.4196704e-20	8.294244	0.532276
4	-2.4948106	7.1660037	3.03722	2.1865778	0.08251208	0.8506422
4	0.07911326	2.9418023	1.167371	9.014806e-12	1.0823269	1.167371
4	-4.2477407	3.8872168	3.8666182	1.9749972	0.014296497	1.891621
4	-4.8502264	4.2723136	2.9315624	1.7553358	0.007826606	1.1762266
4	-2.1004977	3.8830144	1.4560424	0.7455327	0.12239549	0.7105097
4	-3.455794	3.5415921	3.4367037	6.0398105e-20	0.03156223	3.4367037
4	-3.7112274	4.473631	2.8991854	2.2435642e-20	0.024447497	2.8991854
4	-4.7271724	6.418832	2.639196	1.664679	0.008851464	0.97451687
4	-4.4689965	4.693756	2.3130767	1.3282914	0.011458809	0.9847853
4	2.5881355	0.9065035	0.2968851	0.09598035	13.304941	0.20090476
4	1.9013332	1.2328831	0.58062243	0.25673717	6.694814	0.32388526
4	4.9552794	6.5562897	1.6749324	2.0486856	141.92224	-0.3737532
5	3.1796484	2.3525348	2.1092079	2.5022812	24.0383	-0.39307332
5	3.2712984	3.2484255	3.1791024	2.7576213	26.345524	0.42148113
5	3.2368145	2.240583	1.6824621	2.026051	25.452513	-0.34358895
5	3.2520037	2.835857	2.7607284	3.1310525	25.842068	-0.37032413
5	3.251823	3.207902	2.649855	2.8112776	25.837397	-0.16142273
5	3.2019725	2.7283385	2.5798638	2.7911808	24.580969	-0.21131706
5	4.5764966	1.2820094	1.1322486e-19	1.3149285	97.17336	-1.3149285
5	3.7785513	2.0019243	0.65850914	1.08375216e-13	43.752613	0.65850914
5	2.277628	3.7039614	2.6102262	2.3900752	9.753517	0.22015095
5	2.9999506	1.7627593	0.9376148	1.2558128	20.084545	-0.31819797
5	8.874709	4.0921545	7.0969734e-22	3.2588155	7148.8667	-3.2588155
5	-1.2146795	6.857506	4.8120038e-17	0.34932616	0.29680514	-0.34932616
5	2.987161	2.5675302	1.9025205	2.1520948	19.829306	-0.2495743
5	7.2664614	7.7794046	1.9975181e-18	0.55484724	1431.4761	-0.55484724
5	6.806089	7.911522	8.345163e-15	0.54394317	903.3309	-0.54394317
5	5.478298	8.475174	9.316952e-15	0.2873796	239.43887	-0.2873796
5	-2.8280892	6.2246275	1.8027925e-16	0.44217953	0.05912572	-0.44217953
5	-2.7212586	6.535327	3.0810617e-14	0.7473275	0.0657919	-0.7473275
5	2.2472944	3.5280876	1.5291522	1.6055255	9.462101	-0.07637334
5	2.7669532	3.3552752	3.397933	3.1606743	15.910086	0.23725867
5	8.834725	4.857517	4.1811854e-18	0.47180736	6868.6675	-0.47180736
5	0.7156779	7.186468	1.1518438e-34	0.37632853	2.045573	-0.37632853
5	2.4070604	7.3224425	1.7069066e-18	0.86040145	11.101279	-0.86040145
5	-5.728311	5.466429	6.018086e-17	1.7195103	0.003252566	-1.7195103
5	-3.0944417	4.237143	0.055575907	0.98291624	0.045300297	-0.9273403
5	-3.1960642	8.361742	1.7459577	2.2389925	0.04092295	-0.49303472
5	-4.0535984	4.3898034	2.1928605e-15	1.035277	0.017359795	-1.035277
5	2.3081944	0.20188528	3.2361134e-18	0.88797504	10.056251	-0.88797504
5	-1.3916193	4.6230974	0.7005937	1.1332606	0.24867229	-0.4326669
5	-2.1936815	3.001213	1.7471224e-13	0.87098664	0.111505486	-0.87098664
5	2.2887137	0.18182363	4.2867704e-14	0.7599499	9.862244	-0.7599499
5	2.6668115	0.73398674	0.14516863	0.3858963	14.394	-0.24072766
5	2.5459359	1.2699811	0.26996377	0.5106234	12.755159	-0.24065962
5	2.9002068	0.9503616	0.270803	0.44319537	18.177904	-0.17239237
5	1.6423919	2.191022	1.1854446e-14	0.3920408	5.167515	-0.3920408
5	2.992263	1.184082	0.10940751	0.47134957	19.930737	-0.36194205
5	4.35952	7.2428446	6.896115e-16	0.50064284	78.219574	-0.50064284
5	4.748632	6.8855844	7.1447965e-18	1.0199016	115.42627	-1.0199016
5	-5.0401673	5.9440465	1.2560603e-20	0.9376225	0.0064726654	-0.9376225
5	-2.2307763	6.921087	1.5395013e-30	0.84127873	0.10744499	-0.84127873
5	-1.7081981	5.9032116	1.3750803	1.6325774	0.181192	-0.25749707
5	-4.128927	4.057133	5.0292503e-09	1.3871189	0.016100142	-1.3871189
5	2.3184214	0.19355199	2.111867e-16	0.89749396	10.159623	-0.89749396
5	2.4089656	0.6931472	0.04883572	0.29883996	11.12245	-0.25000423
5	2.2925563	0.227056	1.6521479e-15	0.78495556	9.900213	-0.78495556
5	2.5357726	1.0231849	7.21064e-20	0.48025092	12.626182	-0.48025092
5	2.255006	1.3567932	0.16694717	0.590145	9.535351	-0.4231978
5	3.0656717	2.9667375	2.6547115e-20	0.82382554	21.448864	-0.82382554
5	2.7392123	1.5816232	6.662907e-19	0.57255954	15.474791	-0.57255954
5	3.259302	4.3458714	1.5357884	2.403026	26.031359	-0.8672377
5	7.503072	6.4372263	2.4288845e-17	0.7168594	1813.6049	-0.7168594
5	7.0025654	6.070285	2.2965685e-19	1.5078208	1099.4501	-1.5078208
5	-2.6509948	9.195031	3.8424764	4.3816147	0.07058097	-0.5391383
5	3.16955	6.390809	1.6320639e-13	0.5934574	23.796772	-0.5934574
5	-1.6085806	3.398043	1.2935529e-10	1.2600775	0.20017155	-1.2600775
5	-0.13568199	3.379211	0.0021801037	0.51476914	0.87312025	-0.51258904
5	-2.0330884	6.4116144	1.3778327	1.9785241	0.13093053	-0.60069144
5	0.5690891	5.9451165	2.1363044	2.5938137	1.7666571	-0.45750928
5	0.32709342	6.292374	1.2804434	1.6281257	1.3869311	-0.34768224
5	-2.8203614	4.0052	0.0	1.000953	0.059584405	-1.000953
5	2.4252555	1.4842703	4.8672915e-19	0.6625239	11.305118	-0.6625239
5	1.6219323	2.5948653	6.834896e-20	0.54541916	5.062864	-0.54541916
5	-3.4940507	6.010095	5.94098e-20	1.2652582	0.03037757	-1.2652582
5	2.1366677	1.9342281	9.850525e-14	0.6811434	8.471163	-0.6811434
5	1.0828636	5.704736	2.3523088e-15	0.7389728	2.953124	-0.7389728
5	1.9861437	3.4329283	2.9105516e-20	0.64224637	7.2873774	-0.64224637
5	3.0037267	5.2217255	2.635408	3.1611016	20.16053	-0.52569366
5	2.4324532	6.2474804	0.0	0.6101736	11.386782	-0.6101736
5	3.4134228	3.6936507	2.5941055	2.82772	30.369015	-0.23361444
5	3.3776033	4.192059	2.5100844	2.7766988	29.300463	-0.26661444
5	2.2227626	1.4267657	2.718423e-16	0.35356456	9.232802	-0.35356456
5	3.532854	3.135422	2.2071245	2.4521296	34.2215	-0.24500513
5	3.0544395	3.1537054	1.9105074	2.1753588	21.209295	-0.26485133
5	1.975632	6.6570926	1.8554496e-11	0.77607167	7.2111754	-0.77607167
5	8.092635	5.471578	4.8997e-14	1.8410656	3270.294	-1.8410656
5	5.8058457	6.3901043	3.6440305e-18	1.3063291	332.23605	-1.3063291
5	-0.44092694	6.4789047	6.8610785e-18	0.94192135	0.6434397	-0.94192135
5	1.4362302	2.4816906	6.8124615e-19	0.94598806	4.2048144	-0.94598806
5	10.051988	5.51246	0.0006848644	1.0092754	23201.857	-1.0085906
5	-2.1059556	12.326799	2.376341	3.143268	0.12172929	-0.766927
5	0.44285858	6.11231	2.0214975	2.801317	1.5571522	-0.7798195
5	2.4779363	1.5082392	2.8491125e-19	0.6560335	11.916646	-0.6560335
5	2.122446	4.5480356	2.5804775	3.2309346	8.351541	-0.65045714
5	4.797507	5.738829	4.3257043e-13	0.9428864	121.20785	-0.9428864
5	-1.3562177	3.5546596	0.0	1.1602894	0.25763336	-1.1602894
5	6.0951724	5.672995	1.6474924e-13	0.8390842	443.71054	-0.8390842
5	9.047357	2.6496446	1.1431891e-20	3.1579907	8496.05	-3.1579907
5	7.9441633	2.110615	2.0689505e-28	2.7336366	2819.0728	-2.7336366
5	0.5610102	2.5633276	0.2957686	0.7470343	1.7524419	-0.45126572
5	2.1299944	1.650763	0.14188127	0.40398383	8.41482	-0.26210254
5	4.5005984	1.3621757	2.3090779e-15	0.4405536	90.071014	-0.4405536
5	5.495778	6.304745	7.8814935e-18	1.4789654	243.66104	-1.4789654
5	6.7383547	5.7238336	3.578945e-21	0.9190745	844.17065	-0.9190745
5	7.5411205	2.2917843	1.7134173e-18	2.7438695	1883.9398	-2.7438695
5	10.413721	3.3372743	1.5915582e-18	3.967448	33313.6	-3.967448
5	1.4448758	6.021464	3.3336039	4.3131433	4.2413254	-0.9795394
5	2.210944	1.5845523	5.3842134e-14	0.7614268	9.124325	-0.7614268
5	4.358537	1.0267872	1.1807419e-14	0.8181248	78.142746	-0.8181248
5	2.2813885	4.8987	3.1436293	3.826943	9.790265	-0.6833136
5	0.1710265	6.328858	2.1006522	2.8476622	1.1865222	-0.74701
5	3.9479349	0.7574658	5.325828e-19	0.6312429	51.828224	-0.6312429
5	-0.72751844	3.5551326	0.5504533	1.4882959	0.48310637	-0.9378426
5	8.263818	2.3462532	7.0973006e-14	2.4626482	3880.8823	-2.4626482
5	4.6019597	1.2571871	1.1572026e-21	0.46368343	99.67947	-0.46368343
5	8.081752	2.0729985	1.7290217e-21	3.1781955	3234.8953	-3.1781955
5	9.858169	3.2501233	6.086466e-11	1.5491378	19113.852	-1.5491378
5	7.693653	2.2689836	3.5159816e-20	1.4443089	2194.3762	-1.4443089
5	8.272627	2.3349373	1.4835594e-23	4.4175057	3915.2202	-4.4175057
5	6.695396	1.7053138	3.2032403e-22	3.359869	808.6741	-3.359869
5	8.3768215	2.1814525	8.29472e-18	5.9611316	4345.176	-5.9611316
5	6.0454726	6.420601	8.639126e-21	0.72977704	422.19724	-0.72977704
5	3.3944871	6.8413706	2.5358007e-21	0.8691434	29.799366	-0.8691434
5	5.721535	1.6944689	1.7767575e-15	1.3824759	305.37338	-1.3824759
5	4.7486534	1.1301656	7.318034e-16	1.044321	115.42874	-1.044321
5	5.8167586	1.6902156	2.1599813e-17	1.079348	335.88156	-1.079348
5	2.3832989	1.7918197	4.8106197e-20	0.46207845	10.840606	-0.46207845
5	2.1632025	1.5733116	1.4636418e-10	0.7406641	8.698952	-0.7406641
5	5.4928355	1.5155627	3.8434972e-16	0.7802143	242.94511	-0.7802143
5	4.439074	1.1110442	4.07373e-19	0.53314906	84.69648	-0.53314906
5	6.961737	2.422286	0.16341001	0.94896805	1055.4655	-0.78555804
5	5.4107094	1.4558392	1.0107742e-11	0.54635376	223.79028	-0.54635376
5	-0.29263413	6.905319	1.2046006e-20	0.72711545	0.74629515	-0.72711545
5	-3.6110919	5.114662	2.0365362e-13	0.60071665	0.027022326	-0.60071665
5	-2.5879705	6.338133	2.1287634e-20	0.94060516	0.07517245	-0.94060516
5	-2.2278788	6.134518	7.054149e-19	0.6121508	0.10775676	-0.6121508
5	-4.302536	5.8552537	4.9055006e-20	0.82729614	0.013534193	-0.82729614
5	-2.6471856	6.299768	2.7051609e-20	0.7376244	0.070850335	-0.7376244
5	-2.185643	6.580692	3.0642999e-18	0.49871927	0.11240544	-0.49871927
5	-3.6352806	6.268725	1.8415963e-19	0.55735147	0.026376532	-0.55735147
5	-0.24257971	5.9723825	3.7293874e-21	1.4915668	0.7846012	-1.4915668
5	10.443986	3.2978477	3.897874e-14	2.4324586	34337.246	-2.4324586
5	-0.6523663	6.1473355	2.318574e-20	1.208968	0.5208119	-1.208968
5	8.748644	2.4622488	1.1865582e-13	5.3870006	6302.1357	-5.3870006
5	10.823628	3.8706396	1.3984222e-09	6.3255277	50192.88	-6.3255277
5	-1.1776785	6.404337	8.83557e-20	0.82505774	0.30799294	-0.82505774
5	8.836809	2.724701	3.1786328e-19	4.1175313	6882.995	-4.1175313
5	8.132636	2.3538857	1.22546e-16	3.025939	3403.7603	-3.025939
5	8.233476	2.442247	8.007549e-14	1.8588573	3764.8967	-1.8588573
5	5.5351543	1.4771986	4.558871e-16	0.88544834	253.4469	-0.88544834
5	8.267954	2.383505	1.7847445e-13	2.348288	3896.967	-2.348288
5	-1.8318603	6.092552	3.7906795e-19	1.2045432	0.16011542	-1.2045432
5	10.554791	3.591635	0.070319794	3.3918035	38360.8	-3.3214836
5	10.083138	3.7650204	0.36130354	3.0033154	23935.99	-2.642012
5	4.787122	1.4799032	0.44439796	1.0730602	119.95561	-0.6286622
5	7.882274	2.4560404	9.3607e-11	2.0902789	2649.8918	-2.0902789
5	5.833759	1.8710619	1.1936015e-07	0.8634818	341.64044	-0.8634817
5	4.7231684	1.3888975	1.935768e-08	0.6090172	112.52421	-0.6090172
6	2.8106349	4.9390116	2.144897	2.3900447	16.620466	-0.2451477
6	0.32892007	6.583033	1.7449857e-19	0.34494227	1.3894668	-0.34494227
6	10.53116	4.1421194	3.4451716e-08	1.2426399	37464.92	-1.2426399
6	3.0479114	7.0026364	1.1244111e-18	1.60679	21.07129	-1.60679
6	3.9294205	0.49349028	0.23149627	0.38698143	50.877483	-0.15548515
6	3.7249336	3.998005	1.9316915	2.1787376	41.46848	-0.24704611
6	-0.90986884	6.5373	6.967686e-19	0.9105903	0.402577	-0.9105903
6	0.994712	6.034936	2.6940404e-19	0.48910162	2.7039454	-0.48910162
6	3.7135687	5.7900443	4.2738926e-19	0.41081414	40.999863	-0.41081414
6	-1.8005786	5.47435	6.9091584e-05	0.40812534	0.16520327	-0.40805626
6	1.9046298	7.0129156	3.775824e-14	1.5523802	6.716921	-1.5523802
6	0.6063071	7.3146086	1.5563432e-13	1.1053922	1.8336474	-1.1053922
6	5.79336	4.6915183	1.0465504e-14	0.5192783	328.1137	-0.5192783
6	4.3228617	6.618536	6.898297e-13	0.8021519	75.4041	-0.8021519
6	4.2861795	6.8625016	0.0	0.7986991	72.68823	-0.7986991
6	4.958176	6.738304	1.1060281e-12	0.4820707	142.33395	-0.4820707
6	4.9342966	5.589068	5.6111454e-16	0.47260714	138.97536	-0.47260714
6	6.1395073	7.97616	8.9739025e-17	0.91770035	463.82498	-0.91770035
6	5.582141	6.591878	2.149572e-16	1.0021626	265.6397	-1.0021626
6	8.655296	6.758742	2.6524264e-14	0.85131097	5740.4697	-0.85131097
6	6.9661317	5.238719	2.6019676e-14	0.7253839	1060.114	-0.7253839
6	6.1457577	6.041107	4.97823e-16	0.6564615	466.73315	-0.6564615
6	-0.26270673	5.705554	1.6755137e-19	0.33071488	0.7689674	-0.33071488
6	11.131555	7.534012	2.093637e-25	0.91319984	68292.46	-0.91319984
6	1.9308547	0.028006282	1.5494632e-16	0.48462546	6.895401	-0.48462546
6	1.7991214	8.805562	5.7677645e-14	0.7509087	6.0443344	-0.7509087
6	3.1943262	7.3838468	1.0563986e-12	0.6653835	24.39373	-0.6653835
6	6.0702567	7.9731317	1.4511211e-15	0.45880514	432.79178	-0.45880514
6	6.341533	7.2690434	1.5851771e-19	0.39734012	567.66595	-0.39734012
6	1.9898752	0.073296376	0.25008193	0.6385797	7.314621	-0.3884978
6	-0.27636775	7.3633714	4.159697e-16	0.9740408	0.75853395	-0.9740408
6	1.4651579	7.1881	1.051657e-14	0.53343654	4.3282266	-0.53343654
6	3.5256817	7.202646	2.8724472e-17	0.58774024	33.97693	-0.58774024
6	3.3674614	5.3832145	7.40692e-17	0.39546233	29.004803	-0.39546233
6	0.19356656	4.684521	1.5303043e-13	0.48554304	1.2135701	-0.48554304
6	2.425204	6.235078	3.6244928e-20	0.4065206	11.304536	-0.4065206
6	0.51545	5.2583427	2.3451613e-13	0.3822831	1.6743919	-0.3822831
6	-3.034042	8.081244	0.3207182	0.76465344	0.048120745	-0.44393525
6	-5.0631723	3.3466017	7.143247e-17	3.4847302	0.006325461	-3.4847302
6	-3.2554476	6.6254315	2.577684e-18	0.5694046	0.038563553	-0.5694046
6	-5.1273956	3.481678	5.261176e-17	3.9509358	0.0059319893	-3.9509358
6	2.0415308	0.13399881	0.14077988	1.308721	7.702391	-1.1679411
6	-1.6346833	6.661852	6.470296e-17	1.0857383	0.19501413	-1.0857383
6	-0.36493552	6.5912976	2.4310775e-20	1.5947156	0.6942414	-1.5947156
6	0.15438755	6.2981467	1.1343588e-18	0.8124199	1.1669431	-0.8124199
6	-3.6101127	5.0381002	6.738226e-21	1.9543916	0.027048798	-1.9543916
6	-7.1209607	8.415581	1.598017e-06	2.0835707	0.00080799015	-2.083569
6	-0.5757384	5.129973	1.1926368e-13	0.45597014	0.56228954	-0.45597014
6	-8.299666	9.944597	3.1899135e-06	1.6515008	0.00024859974	-1.6514976
6	-3.8050358	6.394677	2.3525448e-20	1.3659866	0.022258399	-1.3659866
6	-8.994634	11.278013	5.128073e-12	1.0740929	0.00012407383	-1.0740929
6	-1.3662604	6.7118864	1.7459095e-21	0.8507245	0.255059	-0.8507245
6	1.9921789	0.30510405	3.640177e-13	0.3322454	7.331491	-0.3322454
6	-7.2986145	5.2864976	3.5670719e-06	2.329633	0.0006764754	-2.3296294
6	1.9730862	0.14034146	0.07737838	0.91508853	7.192841	-0.83771014
6	-2.7987978	6.7192483	1.6193186e-18	1.3854077	0.06088321	-1.3854077
6	0.45191348	6.9189262	2.1820833e-19	1.1306771	1.571316	-1.1306771
6	3.134931	0.121563375	0.8555016	0.3210409	22.987051	0.53446066
6	0.5609255	6.259106	1.5481634e-16	1.7730075	1.7522935	-1.7730075
6	-0.046852134	6.2389817	1.194629e-13	0.78039646	0.95422846	-0.78039646
6	2.788604	7.4232926	8.821098e-18	1.1803583	16.258308	-1.1803583
6	2.0047514	0.18465039	1.34526925e-14	0.45574793	7.424248	-0.45574793
6	-2.2534716	7.1177793	1.8795868e-21	0.9199655	0.10503396	-0.9199655
6	2.1988628	7.3148007	5.2299096e-21	0.69842833	9.014756	-0.69842833
6	-3.4170225	2.8272033	1.4946373e-06	1.9637771	0.032809984	-1.9637755
6	4.4569163	7.7719407	8.438856e-17	0.3586745	86.22122	-0.3586745
6	1.878694	0.36896768	1.1602909e-16	0.46890086	6.544952	-0.46890086
6	3.6178	0.7550234	0.31191385	0.37331873	37.255516	-0.061404884
6	3.3866923	7.752826	5.7834946e-18	0.6267214	29.567987	-0.6267214
6	2.1219335	0.23241603	3.1083185e-15	0.45043352	8.347261	-0.45043352
6	2.0892491	0.11881709	0.14477906	0.64968437	8.078847	-0.50490534
6	2.0873635	0.10653425	0.20735584	0.6593325	8.063627	-0.45197666
6	-4.866874	4.9138956	2.1419792e-13	0.7160152	0.007697388	-0.7160152
6	-3.7845008	4.7558455	1.5763779e-13	1.0754607	0.022720201	-1.0754607
6	-5.8318825	4.794795	1.0576066e-11	2.401088	0.0029325513	-2.401088
6	-6.202855	5.256134	5.2195716e-08	2.7607088	0.0020236447	-2.7607088
6	2.6295898	2.9512875	1.2855952	2.00968	13.86808	-0.72408485
6	2.8405545	3.9714653	1.3657489	1.6687225	17.12526	-0.30297363
6	0.06705699	6.0207396	0.5878385	0.7576702	1.0693564	-0.16983175
6	2.0032232	0.23562428	6.0447583e-15	0.43776152	7.412911	-0.43776152
6	1.8992982	0.2975081	8.207917e-16	0.4053942	6.681204	-0.4053942
7	2.6006594	3.422671	9.685506	10.171321	13.472618	-0.48581505
7	2.7686937	2.7820103	2.179213	2.6539927	15.9378	-0.4747796
7	2.5701413	0.4097852	0.107230216	0.64087075	13.067671	-0.5336405
7	2.788991	0.96251065	5.955639e-16	0.564222	16.2646	-0.564222
7	2.926689	2.2308335	1.34496765e-20	0.64777464	18.665724	-0.64777464
7	4.096935	5.8617053	1.2125349e-20	0.7830511	60.155617	-0.7830511
7	1.1886796	3.8703759	2.778179e-16	0.8116915	3.2827437	-0.8116915
7	3.0049186	3.5112581	6.7471323	7.201116	20.184572	-0.45398378
7	3.2134173	1.0486882	4.2421702e-19	0.4361611	24.863909	-0.4361611
7	2.9753876	1.5151211	6.150416e-19	0.5854467	19.597218	-0.5854467
7	2.297391	4.032067	4.97112	5.5361433	9.948194	-0.5650234
7	2.8872542	0.57559663	2.6800223e-16	0.46779677	17.943972	-0.46779677
7	2.7022743	0.6203428	2.2742664e-07	0.50216424	14.913611	-0.502164
7	1.9446211	3.8907983	2.9596803	3.4656997	6.9909825	-0.50601935
7	-1.3758948	4.7628264	3.5278652	4.3008265	0.25261346	-0.7729614
7	2.7411633	3.693594	4.6168594	4.954285	15.505011	-0.3374257
7	2.9283826	2.6370363	1.666681	2.037482	18.697365	-0.37080097
7	11.778516	3.7628996	1.0986323e-18	7.499748	130420.07	-7.499748
7	0.57961416	5.716205	1.3346095e-14	0.842318	1.7853495	-0.842318
7	2.2459216	1.0510315	4.259551e-20	1.50458	9.44912	-1.50458
7	2.5560374	0.28717783	1.1389761e-19	0.8069022	12.88466	-0.8069022
7	2.50976	0.34509617	5.1851393e-19	1.0190728	12.301976	-1.0190728
7	1.7680463	1.3171912	1.2284783e-13	0.74990135	5.8593946	-0.74990135
7	12.322832	4.5858455	7.149946e-19	2.7996154	224769.81	-2.7996154
7	1.031112	2.0528135	1.106717e-18	1.4782658	2.8041823	-1.4782658
7	4.06976	0.12858956	1.0766834	1.5252209e-15	58.5429	1.0766834
7	2.5621462	0.3780004	3.376376e-20	1.620853	12.96361	-1.620853
7	2.1934023	1.4960864	0.00087641977	0.7488508	8.965665	-0.7479744
7	-4.021872	4.1317797	2.104094	4.3444257	0.017919388	-2.2403316
7	-1.6763203	4.342505	1.0890201	1.6312319	0.18706104	-0.5422118
7	-3.0370793	6.535864	3.2138662	2.888122	0.047974803	0.32574415
7	1.238584	5.3108835	2.1310136	2.0354903	3.450724	0.09552336
7	-0.35203004	3.1323705	1.9231842	2.4452925	0.703259	-0.5221083
7	2.1318274	1.2962555	0.55052114	0.70495373	8.430258	-0.1544326
7	2.3839571	3.5763075	3.9372685	3.8962135	10.847744	0.041054964
7	2.5398586	3.183482	2.036335	2.126744	12.677878	-0.09040904
7	2.7817702	0.23304664	3.8574766e-18	0.3214752	16.147581	-0.3214752
7	1.6793859	1.1669248	0.14196643	0.67410856	5.362262	-0.53214216
7	1.7438319	1.1647042	0.65399015	1.0591465	5.719217	-0.40515637
7	2.237498	0.95687956	0.16968212	0.51610863	9.369859	-0.34642652
7	2.4695334	0.67787147	0.38291186	0.612908	11.816933	-0.22999614
7	2.4342637	0.97516525	0.2572838	0.4635123	11.407416	-0.2062285
7	2.500087	3.5220535	2.4422257	2.572046	12.183554	-0.12982035
7	2.8433554	0.8128993	4.8739916e-22	0.23034793	17.173292	-0.23034793
7	2.5132205	0.22205693	1.4996773e-18	1.2782676	12.344623	-1.2782676
7	2.0288966	0.76354825	0.35040176	0.6207837	7.6056895	-0.27038193
7	2.4837673	0.6036789	0.24045163	0.5185138	11.986335	-0.27806216
7	2.0805871	1.2015908	0.2960375	0.7418127	8.009171	-0.4457752
7	1.9857144	3.708016	2.269898	2.3414762	7.28425	-0.071578264
7	-1.9230437	2.5231972	2.0217073	3.8161833	0.1461614	-1.794476
7	11.06566	3.9182074	1.3093836e-16	3.1786466	63937.445	-3.1786466
7	1.833404	1.5715013	0.28887892	0.5554326	6.2551427	-0.2665537
7	2.576103	1.1911752	9.120285e-20	0.33261666	13.145808	-0.33261666
7	4.1641293	5.053744	1.878839	2.2882028	64.33664	-0.40936375
7	3.4964702	3.2035608	6.75112e-20	0.577304	32.998768	-0.577304
7	2.8389323	0.66181517	0.3318235	0.619771	17.0975	-0.2879475
7	3.869317	4.2610145	1.5402423	2.0402846	47.909657	-0.5000423
7	-4.7105355	4.102279	7.218172e-15	3.0034087	0.008999957	-3.0034087
7	6.360336	6.376748	2.2600247e-18	0.8994502	578.44055	-0.8994502
