subject	mask	selection	n_voxels	d_amp_mean	d_amp_median	d_amp_rel_mean	d_amp_rel_median	log_amp_ratio_median	d_baseline_median	d_baseline_mean	amp_vertex_median	pref_n_median	n_low	n_high	d_amp_low	d_amp_high	d_amp_rel_low	d_amp_rel_high	d_amp_lowminushigh	d_amp_rel_lowminushigh	d_amp_w7	d_amp_rel_w7	d_amp_w10	d_amp_rel_w10	d_amp_w14	d_amp_rel_w14	d_amp_w20	d_amp_rel_w20	d_amp_w28	d_amp_rel_w28	d_amp_wslope	d_amp_rel_wslope
19	NPCr2cm-cluster	top100	100	-0.03629195177	-0.006153805000000012	-0.03911726634287183	-0.015494254554481113	-0.015494660494993956	0.0	0.0	0.58890917	9.6890635	90	10	-0.018326145000000016	0.04416395000000006	-0.03117569336246723	0.03627345346462192	-0.06249009500000008	-0.06744914682708915	0.0013856369312905225	0.02716556550142786	-0.057235399210658414	-0.09120348765848016	-0.012662635159596954	0.012974932584755966	0.039661483555844874	0.13018702062356433	0.03668994947021759	0.11945783785958508	-0.03530431253892707	-0.09229227235815722
21	NPCr2cm-cluster	top100	100	-0.14813438827599998	0.05017218000000001	-0.10156795912867783	0.030463406618214173	0.03046577067940759	0.0	0.0	1.21502515	13.392898500000001	51	49	0.08335749999999997	-0.09858060000000002	0.043885211774740696	-0.05676392731332257	0.1819381	0.10064913908806326	0.019393679697449852	0.05939670879708001	-0.008287194397808461	-0.013628344426891228	0.015776185469856072	0.051747301278269396	-0.012684577718353521	-0.0023484575225764556	0.0022101554012749773	0.011955652464487085	0.017183524296174875	0.04744105633259293
25	NPCr2cm-cluster	top100	100	-0.43271955341999996	-0.39772134499999984	-0.5630682064488964	-0.4986827577929563	-0.5094243241287918	0.0	0.0	1.04013415	8.37421975	96	4	-0.41257353500000005		-0.5220359896679982				-0.42938106326513287	-0.5483334946595534	-0.43071405285746395	-0.563071688819728	-0.43414642639530887	-0.5505283692536558	-0.4325110623772138	-0.49629678185532966	-0.4180339092428209	-0.4059054208771551	-0.011347154022311956	-0.1424280737823983
26	NPCr2cm-cluster	top100	81	-0.016404445911235802	0.030018100000000048	0.05187974107271997	0.06016035215099702	0.0601785067109209	0.0	0.0	0.35242277	15.40424	37	44	0.072273054	-0.013516523500000006	0.23517214004453355	-0.02805849229708284	0.0857895775	0.26323063234161637	0.09896430841229696	0.22451971205439686	0.09797810902204347	0.33020742460931146	0.11013776468492646	0.4105763752765589	0.11888888238749322	0.3293027224296805	0.12018404229047222	0.2739811938443319	-0.02121973387817526	-0.049461481789935036
29	NPCr2cm-cluster	top100	100	-0.14446213042999997	-0.12364707000000001	-0.18386159709794533	-0.09271973296492393	-0.0927862448783772	0.0	0.0	1.36888105	15.60084	41	59	-0.07065779999999999	-0.1633308	-0.05977361624126621	-0.10200682683698249	0.092673	0.04223321059571628	-0.09932582703509725	-0.10535960550116591	-0.10753002663641088	-0.1280280930104643	-0.11100225687426606	-0.1407896957493582	-0.115029845507983	-0.14562121059979705	-0.11163413746397795	-0.11606547523644269	0.012308310428880698	0.010705869735276777
30	NPCr2cm-cluster	top100	100	0.12033551658467598	0.15441142923380008	0.1576340621663929	0.09800520577394886	0.09808535087560588	0.0	0.0	1.292113	16.144543499999997	36	64	0.13112139999999983	0.17213137923380012	0.07477128775716149	0.11263394522308565	-0.04100997923380029	-0.037862657465924154	0.14584504264782922	0.12589447495200667	0.14771709484780698	0.14019021553363623	0.15462460761965552	0.19101062855876505	0.15431627621153715	0.20565495575796358	0.14190996409589798	0.13981505428218158	0.0039350785519312315	-0.013920579330174904
31	NPCr2cm-cluster	top100	89	-0.13004428496840675	-0.060136999999999885	-0.1431297916192	-0.0498975039453907	-0.04990786055134766	0.0	0.0	0.7284462	12.4747095	64	25	-0.051655479999999976	-0.07902905000000002	-0.045179527337754946	-0.06502678390138167	0.02737357000000004	0.019847256563626722	-0.1338402144531296	-0.19645280841814614	-0.105590487908305	-0.12272439178855475	-0.08163922221215932	-0.07727997758948617	-0.0970846409566954	-0.09751364815376913	-0.10210456803625419	-0.10466262766304811	-0.031735646416875415	-0.09179018075509802
34	NPCr2cm-cluster	top100	76	-0.31354074565526313	-0.21941034650000002	-0.5480926241201111	-0.6384182611637264	-0.6615491379565819	0.0	0.0	0.525868315	8.2830545	65	11	-0.25118105279999997	-0.07613799000000004	-0.6913604272093926	-0.16138700424502064	-0.17504306279999993	-0.529973422964372	-0.2941628198932455	-0.6377498071049118	-0.22029945916827706	-0.4756817664738259	-0.05494107976027717	-0.07475105043360702	-0.04042227737975633	-0.10081185379559292	-0.06545154731039919	-0.3254766990163335	-0.2287112725828463	-0.3122731080885783
35	NPCr2cm-cluster	top100	100	0.09559866596722699	0.1012789999999999	0.21177025966593252	0.05467951407195884	0.05469314473089165	0.0	0.0	1.25547425	30.11046	24	76	0.016152025	0.11097069999999998	0.010061969269583734	0.05467951407195884	-0.09481867499999998	-0.044617544802375106	0.061429861041683374	0.06448867363980881	0.06707024509819214	0.0991181973182182	0.07976454479391765	0.16323346788402426	0.08495222427839441	0.18376643833333922	0.09027509777098353	0.20378096476334884	-0.02884523672930015	-0.13929229112354002
36	NPCr2cm-cluster	top100	100	0.12547867942226	0.10480329999999993	0.22232997876294308	0.06939007348186663	0.06941794551787667	0.0	0.0	0.76088438	26.423137500000003	14	86	0.038059608901	0.11600895	0.03193651338844794	0.07080181693984329	-0.07794934109900001	-0.03886530355139535	0.08737747712166637	0.1493145851251861	0.07698089772314476	0.12472407660043354	0.08780957967792617	0.1513022811104847	0.09346032281490275	0.17613156971747676	0.09757778966015755	0.19169520841081358	-0.010200312538491185	-0.04238062328562747
37	NPCr2cm-cluster	top100	100	-0.033447488651700004	-0.040595949999999936	0.020237461714834107	-0.015400730394135018	-0.01540104166168732	0.0	0.0	0.9716561850000001	12.140210499999998	59	41	-0.008286919999999975	-0.0470199	-0.011936758030677685	-0.017341065764738317	0.03873298000000003	0.005404307734060632	0.004521685620544624	0.0811529155698718	-0.005317544350229538	0.05686941551990594	0.00824302910736124	0.10032260197562465	0.005685926455318882	0.10631792671260429	-0.012162241610075302	0.0488322964096125	0.016683927230619927	0.032320619160259294
45	NPCr2cm-cluster	top100	100	0.16643825389579095	0.13489089999999992	0.11179766668214743	0.07365858770467568	0.07369193281876549	0.0	0.0	1.72675175	16.4388355	40	60	0.2049569	0.07137499999999974	0.13170985865485543	0.03378495813262772	0.13358190000000025	0.09792490052222771	0.16244465815261072	0.08836343265691321	0.15402936161338684	0.07984942409748819	0.15164279870591926	0.08057685096078648	0.15089661689860187	0.0861892526728139	0.1526522185914237	0.09379147887063284	0.009792439561187027	-0.005428046213719631
46	NPCr2cm-cluster	top100	100	-0.06145144107000001	-0.01167689999999999	-0.10451525595781758	-0.008257897635419396	-0.008257950084558449	0.0	0.0	0.58777295	7.78390695	94	6	0.0013030400000000053		0.000984979071304868				-0.005805238514849712	-0.04902483041621296	0.00859616675055954	-0.047220918090995316	0.014925995929187632	-0.04693849426260847	0.04001353080138918	-0.005677350906624353	0.058588517196132193	0.026373768639484284	-0.06439375571098191	-0.07539859905569724
47	NPCr2cm-cluster	top100	100	0.032170963669312005	0.03189704000000004	0.023013708686404833	0.02800741742801033	0.02800952894149783	0.0	0.0	0.54476802	27.1815155	15	85	0.05387123999999999	0.026311780000000007	0.06816581154794832	0.018043376933975595	0.02755945999999998	0.05012243461397273	0.04774452930801979	0.07237850545073825	0.05437801506353464	0.10657598982951219	0.04052158152507394	0.09707998314512221	0.04585027710957499	0.11915276722299477	0.0170441080666918	0.027021288414869813	0.03070042124132799	0.04535721703586844
50	NPCr2cm-cluster	top100	100	0.16417890064654	0.066904305	0.15745697710686574	0.06772036337817167	0.06774626200617848	0.0	0.0	0.68863975	10.7023955	61	39	0.10667224999999997	0.014468889999999984	0.1693613335101658	0.005866802622527188	0.09220335999999998	0.1634945308876386	0.1410930972854589	0.19848129668922318	0.05574726218137448	0.060366359045015854	0.03152697464252243	0.012018456894703029	0.02322279028560483	-0.027528620229901213	0.011735789637171257	-0.0863501953008033	0.12935730764828765	0.2848314919900265
53	NPCr2cm-cluster	top100	100	0.09803944544694002	0.09099237500000001	0.29626633349067466	0.15719514398701623	0.15752014855948404	0.0	0.0	0.332222445	13.133591	51	49	0.056352440000000004	0.1382793	0.1588146396915359	0.15557564828249656	-0.08192685999999999	0.003238991409039327	0.0706104330160453	0.1775512497395336	0.08009322327800182	0.22961540447938383	0.10131874500230587	0.3198877321559029	0.11148243348691178	0.34338497889131603	0.09751414499053057	0.24602330584177112	-0.026903711974485267	-0.06847205610223753
56	NPCr2cm-cluster	top100	100	-0.5261630096974199	-0.12125626500000002	-0.32298796598108703	-0.23616359207505735	-0.237274558900042	0.0	0.0	0.7973504	11.4306345	56	44	-0.3518648	0.03834709	-0.7800945393775687	0.04413287811407382	-0.39021189	-0.8242274174916425	-0.17648108165194348	-0.24734307998299052	-0.3004563267737609	-0.38245115942402513	-0.0323307467334245	-0.15014215814675033	-0.006053554532587006	-0.0613492551206672	0.02334308388681991	0.11188205455730543	-0.1998241655387634	-0.3592251345402959
59	NPCr2cm-cluster	top100	100	0.21522512226	0.24911295	0.17803703473510626	0.12320258439989007	0.12335878092425723	0.0	0.0	0.72642608	9.7706515	95	5	0.25573840000000003		0.1261160596538909				0.2216188173952638	0.1681857361759077	0.21737622235491183	0.18216191898787865	0.23072875436770782	0.20405930284921492	0.2461777600280773	0.20809928969634756	0.26006250983752077	0.19610880193795405	-0.03844369244225698	-0.02792306576204634
62	NPCr2cm-cluster	top100	100	-0.284659537836943	-0.054447529999999966	-0.20161311746000435	-0.03785496865081482	-0.03785949287088815	0.0	0.0	1.01771485	6.54235225	89	11	-0.09075446000000004	0.16221200000000024	-0.049253315890862105	0.18408638627446255	-0.2529664600000003	-0.23333970216532465	-0.09483934940195561	-0.1202960321480385	-0.005431794321813169	0.05068695223369259	0.032019242382288995	0.12429598999871734	0.05178093978264228	0.15297031108300863	0.06123900001661984	0.16064079028372127	-0.15607834941857546	-0.28093682243175977
63	NPCr2cm-cluster	top100	100	0.15477572509999998	0.11372178499999996	0.16153878250854992	0.16133979173005777	0.16169152691028865	0.0	0.0	0.53779662	6.51618075	98	2	0.11439724999999995		0.16864359175613391				0.10032713763066882	0.20158680908536675	0.09785254627224213	0.23117953169494618	0.0875077004708607	0.20858581796836892	0.06038189365638105	0.15259940294076535	0.01676230257933531	0.0812536331095724	0.08356483505133351	0.12033317597579435
67	NPCr2cm-cluster	top100	100	0.0761622786104	0.03449338500000004	0.08849026887412917	0.023643085104631142	0.023644201752921562	0.0	0.0	0.7587398	21.97322	23	77	0.11374964000000001	0.02807081	0.1090807883671906	0.020434415979443725	0.08567883000000001	0.08864637238774686	-0.005210882273533812	-0.07170868603427655	-0.010565465250319313	-0.11994877564000413	-0.021175924554980192	-0.15828357883722569	-0.02446130771436602	-0.17771412909934	-0.00711147630469147	-0.09462869530462607	0.0019005940311576583	0.022920009270349526
69	NPCr2cm-cluster	top100	100	-0.27314690823885807	-0.230504135	-0.3665210483905013	-0.37583716976000325	-0.38038312696989374	0.0	0.0	0.65112245	8.113849	100	0	-0.230504135		-0.37583716976000325				-0.22845482234698072	-0.36234981629446505	-0.21684821826099449	-0.35446650357372533	-0.22308472208924832	-0.26771048584656926	-0.27331306842025854	-0.25641475763371835	-0.29691956781990425	-0.2554179985424426	0.06846474547292353	-0.10693181775202243
72	NPCr2cm-cluster	top100	100	-0.05880601877421501	-0.155756295	-0.10427206027347787	-0.34757041570665814	-0.35114520937087423	0.0	0.0	0.459485825	9.8211725	74	26	-0.18605532500000002	-0.09302858500000002	-0.3773127833616715	-0.20697463030060376	-0.09302674	-0.17033815306106775	-0.057480482762476755	-0.05950058711715074	-0.07481063584453926	-0.11269046731143832	-0.09629977296138893	-0.1493406156526978	-0.08825596707958999	-0.08010445362719441	-0.11224224372476618	-0.025840348469060775	0.05476176096228943	-0.033660238648089966
74	NPCr2cm-cluster	top100	100	-0.11559459720161301	-0.044737145000000006	-0.09432920225200236	-0.1061578028980297	-0.10625791018710073	0.0	0.0	0.54852242	6.5844606500000005	89	11	-0.08568443	0.1942585000000001	-0.14471570618924684	0.10155079861783525	-0.27994293000000015	-0.2462665048070821	-0.04635319855572975	-0.07150148794228918	-0.04261092657782887	-0.15405182689595717	-0.03393006815322757	-0.21569225826008034	2.5375269809101178e-05	-0.18585519284887483	0.02589138328281404	-0.158110343519318	-0.07224458183854379	0.08660885557702881
1	NPCr2cm-cluster	all	271	-0.2687454177080996	-0.15131198999999995	-0.22864566881941187	-0.2462195239027442	-0.247474861520517	0.0	0.0	0.68835557	7.7352686	231	40	-0.19060876000000004	-0.004268887000000044	-0.27165445114835857	-0.019815749482443273	-0.186339873	-0.25183870166591527	-0.24616124998546107	-0.25056521998680065	-0.06674359990123865	0.10852572435436614	0.031566639666751564	0.24757173152942233	0.03332388949771902	0.2616682068135741	0.028980308474162914	0.2686607101717631	-0.27514155845962396	-0.5192259301585638
2	NPCr2cm-cluster	all	59	-0.01015212790313729	-0.00314520000000007	-0.29582034878800245	-0.003322440225231352	-0.0033224432814963067	0.0	0.0	0.24634077	11.166357	49	10	-0.012563820000000003	0.0034806249999999594	-0.05620025290476136	0.004067628482885501	-0.016044444999999963	-0.06026788138764686	-0.06063423853063346	-0.4013637928066482	-0.06784071974802944	-0.47682800351062515	-0.0676560715102245	-0.4843693172705041	-0.06145249269741057	-0.41078570199707387	-0.05574366191805526	-0.35818975148614834	-0.004890576612578204	-0.043174041320499845
3	NPCr2cm-cluster	all	162	-0.010853375717254934	0.016081544999999947	-0.005660323865988217	0.021715888610976855	0.021716745049637918	0.0	0.0	0.5398464700000001	16.308385	54	108	0.03548167000000001	0.008303700000000025	0.11233162416052556	0.011654356297471323	0.027177969999999982	0.10067726786305423	0.01212390084149994	0.055810287474732864	0.0025998894192488763	0.01154785002176927	-0.0011865287456214416	0.02327523727649042	-0.004320584525345855	0.03702703997454321	-0.0038232769241231044	0.058392949600696846	0.015947177765623044	-0.0025826621259639818
4	NPCr2cm-cluster	all	141	0.25394206153775106	0.11559620000000015	0.3421245280816198	0.2646696157611379	0.2662310648264872	0.0	0.0	0.2956902	8.869756	135	6	0.10959769999999969		0.2567363196352173				0.155904782908441	0.30972264118409887	0.15579538445612823	0.33836121873830827	0.12746026371377148	0.3179057128375254	0.11978010364587867	0.2889532754920779	0.10919749322977511	0.22152483937449183	0.0467072896786659	0.08819780180960704
5	NPCr2cm-cluster	all	104	-0.1997188225576923	-0.21565440000000002	-0.218947686825087	-0.12208241535256467	-0.12223441501433396	0.0	0.0	1.6122527500000001	15.230718	51	53	-0.274924105	-0.13808220000000015	-0.19528884957411705	-0.08908880214568468	-0.13684190499999982	-0.10620004742843236	-0.2406036084046144	-0.23312937137692016	-0.21498069727267385	-0.21058901728616428	-0.2382861761078694	-0.2523959670456531	-0.23847989220697186	-0.25587042323350556	-0.23743065248152587	-0.23711106061445886	-0.0031729559230885274	0.003981689237538694
6	NPCr2cm-cluster	all	64	-0.35871699564346715	-0.2354461335	-0.530359033952694	-0.6330771070181275	-0.6574830493887627	0.0	0.0	0.59880304	8.20814	34	30	-0.45180063300000006	-0.02828489499999992	-1.0863146988944448	-0.01597060731768967	-0.42351573800000014	-1.070344091576755	-0.3909375631578274	-0.6512288552456602	-0.22286704018751421	-0.2600351002910233	-0.09803804668467378	-0.003956694874163703	-0.057642121069238876	0.07279224088030131	-0.03492764470998896	0.15985213934655243	-0.35600991844783847	-0.8110809945922126
7	NPCr2cm-cluster	all	149	-0.1584318034295302	-0.03723668999999996	-0.04079218505829708	-0.04077846786937898	-0.04078412009921273	0.0	0.0	0.75963384	7.947583	126	23	-0.033718979999999996	-0.03723668999999996	-0.03608861634464723	-0.04077846786937898	0.0035177099999999656	0.004689851524731746	-0.09302538633735402	0.007845786682210202	-0.024987284369945083	0.12959752289492238	-0.030201191159968634	0.12770660639685688	-0.0482505324668208	0.0894011383884639	-0.06592074288265663	0.07371571557119586	-0.02710464345469739	-0.06586992888898566
9	NPCr2cm-cluster	all	181	-0.0796911270984083	0.007635413000000001	-0.13077225909233373	0.009868567861537185	0.009868647953233833	0.0	0.0	0.82521915	19.772503	63	118	-0.099777854	0.04305544800000004	-0.5113656910300565	0.0492519258432049	-0.14283330200000005	-0.5606176168732614	-0.062097375316291524	-0.14675545672970985	-0.022161484013242576	-0.09151829615585465	0.05434280362343605	0.013612882405612467	0.05241687489188979	0.01293950722834985	0.052520391435457135	0.022208736190806242	-0.11461776675174866	-0.1689641929205161
10	NPCr2cm-cluster	all	105	-0.061554359263809505	-0.07148650000000001	-0.12356433384689762	-0.0741081720459237	-0.07414211698503839	0.0	0.0	0.58067614	14.292071	50	55	-0.08037096499999993	-0.061334660000000096	-0.16956684894672486	-0.05836955117292263	-0.019036304999999837	-0.11119729777380222	-0.0828771526655508	-0.21577030603913383	-0.08249853455234926	-0.21620057815549837	-0.0751141448287308	-0.1735154720769677	-0.07594666217197442	-0.1604707425655862	-0.062162580786113975	-0.11682022225071285	-0.02071457187943683	-0.09895008378842098
11	NPCr2cm-cluster	all	202	-0.055957358635751485	-0.07090574999999993	-0.14727822400772167	-0.08072860806100984	-0.08077249583828025	0.0	0.0	0.54159033	9.46855125	187	15	-0.07879133999999999	-0.043615700000000146	-0.09125038258188842	-0.018900287476438193	-0.03517563999999984	-0.07235009510545022	-0.05029430074875212	-0.11271923060947994	-0.04954413240062607	-0.12866220328698966	-0.06963887953726917	-0.17634016359998309	-0.10202176222664451	-0.24757295953989145	-0.10868885862919046	-0.23700168093476054	0.05839455788043834	0.1242824503252806
18	NPCr2cm-cluster	all	126	0.16545432987897774	0.11810048000000001	0.4211683548431939	0.23377950323002197	0.23485545024025994	0.0	0.0	0.27833542	11.3784365	86	40	0.13922615000000005	0.048036599999999985	0.2598349833509569	0.11983240251348512	0.09118955000000006	0.14000258083747177	0.11897702134520674	0.28027729506039534	0.1199264059299779	0.36348919251750705	0.11661040791859278	0.37351701768302276	0.09082468240898096	0.2142796882889983	0.07145424880781787	0.087299006196296	0.047522772537388874	0.19297828886409935
