label	subject	order	cell	by	stimulation_condition	parameter	median	lo	hi
log-power-n1n2	59	Risky first	20.0	n_safe	ips	slope	2.1353911558001286	1.4078490177540284	2.875971617866781
log-power-n1n2	62	Risky first	20.0	n_safe	ips	slope	2.703688776058221	1.8295840267633334	3.9259052235219047
log-power-n1n2	63	Risky first	20.0	n_safe	ips	slope	2.421216692939125	1.5757682155819424	3.2706108225250707
log-power-n1n2	67	Risky first	20.0	n_safe	ips	slope	2.945334676453849	2.1447233769361063	3.8382144945025622
log-power-n1n2	69	Risky first	20.0	n_safe	ips	slope	2.0841125892385417	1.1600909414991618	2.971591563209294
log-power-n1n2	72	Risky first	20.0	n_safe	ips	slope	3.1294237681659394	2.2744901965278506	4.145447375144679
log-power-n1n2	74	Risky first	20.0	n_safe	ips	slope	2.1154399818853604	1.485068227675035	2.7717856878641194
log-power-n1n2	1	Risky first	20.0	n_safe	ips	rnp	1.2210338506144862	1.111912840059811	1.3671241752158851
log-power-n1n2	2	Risky first	20.0	n_safe	ips	rnp	1.1302806849253595	0.9582722898114486	1.3812287316628071
log-power-n1n2	3	Risky first	20.0	n_safe	ips	rnp	1.0020956812252408	0.9348435603841792	1.0764511982795975
log-power-n1n2	4	Risky first	20.0	n_safe	ips	rnp	1.9236460305410974	1.4984096822345774	3.1038287608941117
log-power-n1n2	5	Risky first	20.0	n_safe	ips	rnp	0.9576779588962137	0.7772718438052623	1.0846000406454483
log-power-n1n2	6	Risky first	20.0	n_safe	ips	rnp	2.1186364655461754	1.6688133534360237	3.0856531499014235
log-power-n1n2	7	Risky first	20.0	n_safe	ips	rnp	0.7705293909239437	0.5962296056478918	0.9149331327619693
log-power-n1n2	9	Risky first	20.0	n_safe	ips	rnp	3.6118943447726455	2.4189701379419914	9.774456704982429
log-power-n1n2	10	Risky first	20.0	n_safe	ips	rnp	0.8872981214784585	0.743703913229096	1.0006582756014604
log-power-n1n2	11	Risky first	20.0	n_safe	ips	rnp	0.8667229782571702	0.787513550454373	0.9377121209999546
log-power-n1n2	18	Risky first	20.0	n_safe	ips	rnp	0.6786109794049747	0.5712432299345459	0.7662420943857969
log-power-n1n2	19	Risky first	20.0	n_safe	ips	rnp	3.3932726350113027	2.2733359095082344	10.00135718462744
log-power-n1n2	21	Risky first	20.0	n_safe	ips	rnp	1.467733493582589	1.151967300400611	2.01426957602488
log-power-n1n2	25	Risky first	20.0	n_safe	ips	rnp	0.7845047721324754	0.7022918042523715	0.8658910775124792
log-power-n1n2	26	Risky first	20.0	n_safe	ips	rnp	0.8248036883815987	0.7247990964339345	0.935209408717
log-power-n1n2	29	Risky first	20.0	n_safe	ips	rnp	1.7654814708259425	1.4457845199957051	2.349729811168925
log-power-n1n2	30	Risky first	20.0	n_safe	ips	rnp	0.9125603775297862	0.709040067223651	1.0859004333063744
log-power-n1n2	31	Risky first	20.0	n_safe	ips	rnp	0.9972539425810384	0.8904658870065655	1.10059042635877
log-power-n1n2	34	Risky first	20.0	n_safe	ips	rnp	2.041560133119481	1.6462929079043196	2.965779896188228
log-power-n1n2	35	Risky first	20.0	n_safe	ips	rnp	1.37408770126914	1.2284582659138419	1.586514751628946
log-power-n1n2	36	Risky first	20.0	n_safe	ips	rnp	1.0826898352016951	0.989363497025954	1.2229954528410347
log-power-n1n2	37	Risky first	20.0	n_safe	ips	rnp	1.1374581661506318	1.007101325046661	1.3656059841266757
log-power-n1n2	45	Risky first	20.0	n_safe	ips	rnp	1.8881016915510656	1.5914888823675595	2.2388340964758546
log-power-n1n2	46	Risky first	20.0	n_safe	ips	rnp	1.1337989838166838	0.9896478790808644	1.273822957636228
log-power-n1n2	47	Risky first	20.0	n_safe	ips	rnp	0.8838984648171756	0.7853581492350434	0.9700436833939374
log-power-n1n2	50	Risky first	20.0	n_safe	ips	rnp	2.967979768706377	2.2368941732986682	6.10339014550856
log-power-n1n2	53	Risky first	20.0	n_safe	ips	rnp	1.36192378454527	1.151000104408379	1.679336649164368
log-power-n1n2	56	Risky first	20.0	n_safe	ips	rnp	1.0183122035734624	0.8795728130945767	1.171962475783173
log-power-n1n2	59	Risky first	20.0	n_safe	ips	rnp	2.608968842990852	2.0103592103766332	4.090543250951295
log-power-n1n2	62	Risky first	20.0	n_safe	ips	rnp	0.7358186595105191	0.5764839615316769	0.859939902063938
log-power-n1n2	63	Risky first	20.0	n_safe	ips	rnp	1.2711104152790702	1.097491586484231	1.5967539900833687
log-power-n1n2	67	Risky first	20.0	n_safe	ips	rnp	1.3851633349057322	1.2479098920510665	1.579354244302887
log-power-n1n2	69	Risky first	20.0	n_safe	ips	rnp	0.8353523464980739	0.6753493646669785	0.9509138181093584
log-power-n1n2	72	Risky first	20.0	n_safe	ips	rnp	1.1364287212155468	1.0141416897979452	1.3261625641288788
log-power-n1n2	74	Risky first	20.0	n_safe	ips	rnp	1.8092490559821623	1.5054672161068718	2.373557221992265
log-power-n1n2	1	Risky first	20.0	n_safe	ips	logfrac_star	0.7975349191760651	0.7039188121668273	0.9105463921288495
log-power-n1n2	2	Risky first	20.0	n_safe	ips	logfrac_star	0.7203029963736168	0.5552136867164654	0.9208104890267294
log-power-n1n2	3	Risky first	20.0	n_safe	ips	logfrac_star	0.5999304891040209	0.5304609219661405	0.6715067038469367
log-power-n1n2	4	Risky first	20.0	n_safe	ips	logfrac_star	1.2520593602098293	1.002241334409075	1.730473415208746
log-power-n1n2	5	Risky first	20.0	n_safe	ips	logfrac_star	0.5545932834139042	0.34587187263486063	0.6790482935989408
log-power-n1n2	6	Risky first	20.0	n_safe	ips	logfrac_star	1.3486097056794226	1.1099498072396734	1.724600338137035
log-power-n1n2	7	Risky first	20.0	n_safe	ips	logfrac_star	0.33715952102176594	0.08070755849790232	0.5089327048880186
log-power-n1n2	9	Risky first	20.0	n_safe	ips	logfrac_star	1.8820693847083647	1.4811788866020579	2.8776095124755163
log-power-n1n2	10	Risky first	20.0	n_safe	ips	logfrac_star	0.4782627484708863	0.30172471126463535	0.5984950591609957
log-power-n1n2	11	Risky first	20.0	n_safe	ips	logfrac_star	0.45480112991575616	0.3589622989883017	0.5335247164218175
log-power-n1n2	18	Risky first	20.0	n_safe	ips	logfrac_star	0.2101297534638989	0.03789681221384755	0.3315798915772769
log-power-n1n2	19	Risky first	20.0	n_safe	ips	logfrac_star	1.819631835076975	1.4190853171556987	2.900557782871606
log-power-n1n2	21	Risky first	20.0	n_safe	ips	logfrac_star	0.9815563705328536	0.7393081774915792	1.2980936353055923
log-power-n1n2	25	Risky first	20.0	n_safe	ips	logfrac_star	0.3551343769517527	0.24443071434222044	0.4538408458720136
log-power-n1n2	26	Risky first	20.0	n_safe	ips	logfrac_star	0.4052271263113174	0.27597622985888987	0.5308521925266071
log-power-n1n2	29	Risky first	20.0	n_safe	ips	logfrac_star	1.1662604419203582	0.9664890949144831	1.452137340629585
log-power-n1n2	30	Risky first	20.0	n_safe	ips	logfrac_star	0.5063359720028353	0.2539937516332713	0.6802465360230515
log-power-n1n2	31	Risky first	20.0	n_safe	ips	logfrac_star	0.595087166004197	0.48182651607269184	0.6936837877347442
log-power-n1n2	34	Risky first	20.0	n_safe	ips	logfrac_star	1.311551287440834	1.0963630384889704	1.6849770320145327
log-power-n1n2	35	Risky first	20.0	n_safe	ips	logfrac_star	0.9156270214181121	0.8035969415775657	1.0593766306752157
log-power-n1n2	36	Risky first	20.0	n_safe	ips	logfrac_star	0.6772855336667918	0.587143525143644	0.7991401392158877
log-power-n1n2	37	Risky first	20.0	n_safe	ips	logfrac_star	0.7266330948876374	0.6049132301183405	0.9094352743506757
log-power-n1n2	45	Risky first	20.0	n_safe	ips	logfrac_star	1.2334089290166506	1.0625069828318152	1.403792238451893
log-power-n1n2	46	Risky first	20.0	n_safe	ips	logfrac_star	0.7234109273998744	0.5874309236427182	0.8398595816462024
log-power-n1n2	47	Risky first	20.0	n_safe	ips	logfrac_star	0.4744239190056837	0.3562215764526295	0.5674228264697891
log-power-n1n2	50	Risky first	20.0	n_safe	ips	logfrac_star	1.6857185093369744	1.4029253736268654	2.406681376480174
log-power-n1n2	53	Risky first	20.0	n_safe	ips	logfrac_star	0.9067352484057412	0.7384682211402194	1.116235864446907
log-power-n1n2	56	Risky first	20.0	n_safe	ips	logfrac_star	0.6159835551207851	0.46951807154164654	0.7565166736590758
log-power-n1n2	59	Risky first	20.0	n_safe	ips	logfrac_star	1.556792064639609	1.2961504184896275	2.0065147855919463
log-power-n1n2	62	Risky first	20.0	n_safe	ips	logfrac_star	0.2910654234290672	0.047029240650313046	0.4469442268330186
log-power-n1n2	63	Risky first	20.0	n_safe	ips	logfrac_star	0.8377278619048147	0.6908642006060386	1.0658098129374851
log-power-n1n2	67	Risky first	20.0	n_safe	ips	logfrac_star	0.9236550647292503	0.8193070661483765	1.0548530580897983
log-power-n1n2	69	Risky first	20.0	n_safe	ips	logfrac_star	0.41793532945099987	0.20531185354411322	0.5475051577787697
log-power-n1n2	72	Risky first	20.0	n_safe	ips	logfrac_star	0.7257276452937494	0.6118796296603802	0.8801264822620288
log-power-n1n2	74	Risky first	20.0	n_safe	ips	logfrac_star	1.1907488725301203	1.0069402928302869	1.4622267665206268
log-power-n1n2	1	Risky first	20.0	n_safe	vertex	slope	3.0089660666041045	2.0057580251054326	4.152760323781161
log-power-n1n2	2	Risky first	20.0	n_safe	vertex	slope	1.9475929734083803	1.1065856614650955	2.791184884758209
log-power-n1n2	3	Risky first	20.0	n_safe	vertex	slope	4.973217367580169	3.2174201276094685	7.346297571524543
log-power-n1n2	4	Risky first	20.0	n_safe	vertex	slope	1.593683441523941	0.5468533930277653	2.606086540924204
log-power-n1n2	5	Risky first	20.0	n_safe	vertex	slope	2.0012370443544096	0.8673433563350404	3.3057974292568075
log-power-n1n2	6	Risky first	20.0	n_safe	vertex	slope	1.560782956885039	0.7772911261758181	2.3595261197064676
log-power-n1n2	7	Risky first	20.0	n_safe	vertex	slope	2.1535148179053043	1.2472751230931518	3.1648801537474824
log-power-n1n2	9	Risky first	20.0	n_safe	vertex	slope	1.074847228219684	0.40788622499505983	2.0286318084233805
log-power-n1n2	10	Risky first	20.0	n_safe	vertex	slope	1.844608295044588	0.6203842719438863	3.40084834987999
log-power-n1n2	11	Risky first	20.0	n_safe	vertex	slope	2.833303247544579	1.6739609066186176	4.043763531430702
log-power-n1n2	18	Risky first	20.0	n_safe	vertex	slope	3.1024507320771866	1.9352427889317314	4.34675825388352
log-power-n1n2	19	Risky first	20.0	n_safe	vertex	slope	1.4871584456374398	0.32562045691894	2.5073157010016294
log-power-n1n2	21	Risky first	20.0	n_safe	vertex	slope	1.9324198509831576	1.1968109205735262	2.6987817005764168
log-power-n1n2	25	Risky first	20.0	n_safe	vertex	slope	4.28774692404442	3.0933451706159416	5.687647893138761
log-power-n1n2	26	Risky first	20.0	n_safe	vertex	slope	4.234123158383182	3.0204212677076483	5.777681429950856
log-power-n1n2	29	Risky first	20.0	n_safe	vertex	slope	1.4209262527386926	0.7673037521785409	2.116412938513234
log-power-n1n2	30	Risky first	20.0	n_safe	vertex	slope	1.5471787945140565	0.6772283679399258	2.40858444524422
log-power-n1n2	31	Risky first	20.0	n_safe	vertex	slope	2.4870309012341227	1.2869499189278568	3.869165629676691
log-power-n1n2	34	Risky first	20.0	n_safe	vertex	slope	2.5729623094849554	1.5781948658094322	3.5169513985895047
log-power-n1n2	35	Risky first	20.0	n_safe	vertex	slope	4.985667201833868	3.5637971358154	6.925908719803794
log-power-n1n2	36	Risky first	20.0	n_safe	vertex	slope	2.2661403516409298	1.3351754420738364	3.2241502724251525
log-power-n1n2	37	Risky first	20.0	n_safe	vertex	slope	2.6642269087387374	1.5049799762799343	3.9941450518787858
log-power-n1n2	45	Risky first	20.0	n_safe	vertex	slope	3.967150706464217	2.8719685504124914	5.303318387009998
log-power-n1n2	46	Risky first	20.0	n_safe	vertex	slope	2.334129028767423	1.5631555492184876	3.177803953729041
log-power-n1n2	47	Risky first	20.0	n_safe	vertex	slope	2.3482757024948073	1.4538667090430715	3.412431421439772
log-power-n1n2	50	Risky first	20.0	n_safe	vertex	slope	3.0231059538809126	1.9312545733111175	4.096503528212353
log-power-n1n2	53	Risky first	20.0	n_safe	vertex	slope	1.3513712491243606	0.6210514185935622	2.120312369261988
log-power-n1n2	56	Risky first	20.0	n_safe	vertex	slope	2.4237397742179603	1.280334862771014	3.638279399490554
log-power-n1n2	59	Risky first	20.0	n_safe	vertex	slope	2.298358750279028	1.3319120831915119	3.1825927789702635
log-power-n1n2	62	Risky first	20.0	n_safe	vertex	slope	3.9438252820447564	2.3647820389414074	5.994515401673365
log-power-n1n2	63	Risky first	20.0	n_safe	vertex	slope	3.3118745269688743	2.0595579765001824	4.742254391664005
log-power-n1n2	67	Risky first	20.0	n_safe	vertex	slope	1.1215562037657816	0.44944915324347956	1.9089677248975305
log-power-n1n2	69	Risky first	20.0	n_safe	vertex	slope	1.7539689606876965	0.6934914345499549	3.0353404462688216
log-power-n1n2	72	Risky first	20.0	n_safe	vertex	slope	3.9121525093207454	2.5239288147989103	5.487507130125124
log-power-n1n2	74	Risky first	20.0	n_safe	vertex	slope	1.79131631991529	0.9552723793938919	2.5315748897179846
log-power-n1n2	1	Risky first	20.0	n_safe	vertex	rnp	1.2863193103960613	1.1473306934870067	1.4939677250875019
log-power-n1n2	2	Risky first	20.0	n_safe	vertex	rnp	1.0828303673336948	0.9003992209972143	1.255144706075283
log-power-n1n2	3	Risky first	20.0	n_safe	vertex	rnp	1.0010902278109761	0.9495152058663807	1.0511483263737569
log-power-n1n2	4	Risky first	20.0	n_safe	vertex	rnp	2.2196376659353723	1.588087692270886	8.106181380756619
log-power-n1n2	5	Risky first	20.0	n_safe	vertex	rnp	0.9316129353291667	0.5949526330653749	1.0994844004318451
log-power-n1n2	6	Risky first	20.0	n_safe	vertex	rnp	2.9924922657622135	2.0349948253496284	7.807969039446409
log-power-n1n2	7	Risky first	20.0	n_safe	vertex	rnp	0.7917457098540596	0.6146106454064268	0.924056543794294
log-power-n1n2	9	Risky first	20.0	n_safe	vertex	rnp	11.420169917341354	3.956432157528257	195.31834416652686
log-power-n1n2	10	Risky first	20.0	n_safe	vertex	rnp	0.8860672733765698	0.5935862058336226	1.0423061309630404
log-power-n1n2	11	Risky first	20.0	n_safe	vertex	rnp	0.8368623698959158	0.6881873863109645	0.9301547033835676
log-power-n1n2	18	Risky first	20.0	n_safe	vertex	rnp	0.6492089069074766	0.5292934539128429	0.7393935001206079
log-power-n1n2	19	Risky first	20.0	n_safe	vertex	rnp	3.320832582569583	2.2175428861329625	52.8912308175479
log-power-n1n2	21	Risky first	20.0	n_safe	vertex	rnp	1.5195004696830319	1.2102273068152147	2.080685847232426
log-power-n1n2	25	Risky first	20.0	n_safe	vertex	rnp	0.7298033811430211	0.6411654863532554	0.8065960757059976
log-power-n1n2	26	Risky first	20.0	n_safe	vertex	rnp	0.8491559565068909	0.7531033860849283	0.9352892957731688
log-power-n1n2	29	Risky first	20.0	n_safe	vertex	rnp	2.565636604980271	1.8331539206369072	5.367996138825774
log-power-n1n2	30	Risky first	20.0	n_safe	vertex	rnp	1.2386343190063198	0.9563627415557894	1.699240876589299
log-power-n1n2	31	Risky first	20.0	n_safe	vertex	rnp	1.0338070895412357	0.8928797985342761	1.1950997402547947
log-power-n1n2	34	Risky first	20.0	n_safe	vertex	rnp	1.7225317088191496	1.4644090138062293	2.2679870477536803
log-power-n1n2	35	Risky first	20.0	n_safe	vertex	rnp	1.1941776651510887	1.0744411230728097	1.3008553596046164
log-power-n1n2	36	Risky first	20.0	n_safe	vertex	rnp	1.1523025559456377	1.0077817445034687	1.3800930185266183
log-power-n1n2	37	Risky first	20.0	n_safe	vertex	rnp	1.164016844422009	1.0151477356681697	1.498210822987282
log-power-n1n2	45	Risky first	20.0	n_safe	vertex	rnp	1.3850045479270787	1.227385987102023	1.5549014705859352
log-power-n1n2	46	Risky first	20.0	n_safe	vertex	rnp	1.1972471063364738	1.0513223657828898	1.421624067179872
log-power-n1n2	47	Risky first	20.0	n_safe	vertex	rnp	0.8629275734814936	0.7101183526599374	0.9958553866721028
log-power-n1n2	50	Risky first	20.0	n_safe	vertex	rnp	1.7715508398864155	1.5675375742493074	2.083072165141768
log-power-n1n2	53	Risky first	20.0	n_safe	vertex	rnp	1.9029381249459274	1.441573094003612	3.5520106840211665
log-power-n1n2	56	Risky first	20.0	n_safe	vertex	rnp	1.0829169584701623	0.9182708193857165	1.2685545776772156
log-power-n1n2	59	Risky first	20.0	n_safe	vertex	rnp	2.4459939905328785	1.8962440454775504	4.18654982070276
log-power-n1n2	62	Risky first	20.0	n_safe	vertex	rnp	0.8283690319522038	0.6746978789989647	0.9184097864875939
log-power-n1n2	63	Risky first	20.0	n_safe	vertex	rnp	1.171616870564728	1.0651294320630564	1.3556273227535407
log-power-n1n2	67	Risky first	20.0	n_safe	vertex	rnp	2.6710332052938974	1.8412107491881595	6.695618772404335
log-power-n1n2	69	Risky first	20.0	n_safe	vertex	rnp	0.8430782583079672	0.6126852568575635	0.9974621766593407
log-power-n1n2	72	Risky first	20.0	n_safe	vertex	rnp	1.1066357966454947	1.0091923357990331	1.2917518679368247
log-power-n1n2	74	Risky first	20.0	n_safe	vertex	rnp	2.0349789634335043	1.5780144379615344	3.5315541943488675
log-power-n1n2	1	Risky first	20.0	n_safe	vertex	logfrac_star	0.8496218930990822	0.735275109014269	0.999272483963301
log-power-n1n2	2	Risky first	20.0	n_safe	vertex	logfrac_star	0.6774153242875567	0.4929199654553711	0.8250878702910324
log-power-n1n2	3	Risky first	20.0	n_safe	vertex	logfrac_star	0.5989266346998434	0.5460332664946933	0.647720211456995
log-power-n1n2	4	Risky first	20.0	n_safe	vertex	logfrac_star	1.3951809697629187	1.0603675834980673	2.6904639020698924
log-power-n1n2	5	Risky first	20.0	n_safe	vertex	logfrac_star	0.5269991447527181	0.07856351203308456	0.6926783436340668
log-power-n1n2	6	Risky first	20.0	n_safe	vertex	logfrac_star	1.6939435746329465	1.3083302767116387	2.6529818427107705
log-power-n1n2	7	Risky first	20.0	n_safe	vertex	logfrac_star	0.364321988593988	0.11107069196008346	0.5188549861169601
log-power-n1n2	9	Risky first	20.0	n_safe	vertex	logfrac_star	3.0332180834184084	1.9731796494505698	5.872467730884632
log-power-n1n2	10	Risky first	20.0	n_safe	vertex	logfrac_star	0.4768745987713895	0.07626416929529152	0.6392726904147895
log-power-n1n2	11	Risky first	20.0	n_safe	vertex	logfrac_star	0.4197413460907664	0.22414288571219362	0.5254326417670165
log-power-n1n2	18	Risky first	20.0	n_safe	vertex	logfrac_star	0.16583627713604832	-0.03837526701472808	0.29591197748873005
log-power-n1n2	19	Risky first	20.0	n_safe	vertex	logfrac_star	1.7980525238076706	1.3942367746995088	4.566074538523655
log-power-n1n2	21	Risky first	20.0	n_safe	vertex	logfrac_star	1.016218643233799	0.7886451995925258	1.3305345562902633
log-power-n1n2	25	Risky first	20.0	n_safe	vertex	logfrac_star	0.2828568786623215	0.15336931419873023	0.3829047389686599
log-power-n1n2	26	Risky first	20.0	n_safe	vertex	logfrac_star	0.4343245855499378	0.31428423895584234	0.5309376104068563
log-power-n1n2	29	Risky first	20.0	n_safe	vertex	logfrac_star	1.5400436376603621	1.203874938007439	2.278291674054617
log-power-n1n2	30	Risky first	20.0	n_safe	vertex	logfrac_star	0.8118464177818701	0.5532189996307485	1.1280185929539213
log-power-n1n2	31	Risky first	20.0	n_safe	vertex	logfrac_star	0.6310851922597722	0.4845336874244563	0.776066647299539
log-power-n1n2	34	Risky first	20.0	n_safe	vertex	logfrac_star	1.1416321330881711	0.9792887568614268	1.4167296752561074
log-power-n1n2	35	Risky first	20.0	n_safe	vertex	logfrac_star	0.7752948029406419	0.6696376416329153	0.8608590177780068
log-power-n1n2	36	Risky first	20.0	n_safe	vertex	logfrac_star	0.7395991639117541	0.6055886236329463	0.919987902300218
log-power-n1n2	37	Risky first	20.0	n_safe	vertex	logfrac_star	0.7497138211051322	0.6128711550223567	1.0021086121906428
log-power-n1n2	45	Risky first	20.0	n_safe	vertex	logfrac_star	0.9235404240294174	0.8027236947844179	1.0392491807314725
